descriptor-temperature	descriptor-pressure	CO2_g	CO_g	H2O_g	H2_g	HCOOH_g
394.7368421052632	73.94736842105263	71600.6447914129	0.007166608600165181	0.007166608600165181	71600.6447914129	0.0
394.7368421052632	68.73684210526315	71530.86508585863	0.007422412084403082	0.007422412084403082	71530.86508585863	0.0
394.7368421052632	63.526315789473685	71452.78491328403	0.007708174264800731	0.007708174264800731	71452.78491328403	0.0
394.7368421052632	58.315789473684205	71364.61043884038	0.008030283363718527	0.008030283363718527	71364.61043884038	0.0
394.7368421052632	53.10526315789473	71263.95224382087	0.008397222383895805	0.008397222383895805	71263.95224382087	0.0
394.7368421052632	47.89473684210526	71147.54385510214	0.008820547235878017	0.008820547235878017	71147.54385510214	0.0
394.7368421052632	42.68421052631579	71010.77826364062	0.009316489790947534	0.009316489790947534	71010.77826364062	0.0
394.7368421052632	37.473684210526315	70846.90449489694	0.009908721460900825	0.009908721460900825	70846.90449489694	0.0
394.7368421052632	32.26315789473684	70645.54340614918	0.010633425080829106	0.010633425080829106	70645.54340614918	0.0
394.7368421052632	27.052631578947366	70389.71442741559	0.011549374173921427	0.011549374173921427	70389.71442741559	0.0
394.7368421052632	21.842105263157894	70049.20514741621	0.012760183122671482	0.012760183122671482	70049.20514741621	0.0
394.7368421052632	16.63157894736842	69563.39583604466	0.014471170498531876	0.014471170498531876	69563.39583604466	0.0
394.7368421052632	11.421052631578947	68785.372644412	0.017170785259576746	0.017170785259576746	68785.372644412	0.0
394.7368421052632	6.2105263157894735	67208.30228044909	0.022488937823839532	0.022488937823839532	67208.30228044909	0.0
394.7368421052632	1.0	59174.72329817574	0.04630217677126029	0.04630217677126029	59174.72329817574	0.0
389.47368421052636	100.0	54930.044149676185	0.003426071523629541	0.003426071523629541	54930.044149676185	0.0
389.47368421052636	94.78947368421052	54901.78456977282	0.003516261229693343	0.003516261229693343	54901.78456977282	0.0
389.47368421052636	89.57894736842105	54871.117858740174	0.0036140505523940014	0.0036140505523940014	54871.117858740174	0.0
389.47368421052636	84.36842105263158	54837.6808492745	0.0037205756478483417	0.0037205756478483417	54837.6808492745	0.0
389.47368421052636	79.1578947368421	54801.028612512884	0.0038372263586389	0.0038372263586389	54801.028612512884	0.0
389.47368421052636	73.94736842105263	54760.609134087696	0.003965724180367274	0.003965724180367274	54760.609134087696	0.0
389.47368421052636	68.73684210526315	54715.727684426834	0.004108231720282475	0.004108231720282475	54715.727684426834	0.0
389.47368421052636	63.526315789473685	54665.49552565469	0.0042675098993330595	0.0042675098993330595	54665.49552565469	0.0
389.47368421052636	58.315789473684205	54608.754101081366	0.004447149676446404	0.004447149676446404	54608.754101081366	0.0
389.47368421052636	53.10526315789473	54543.95952186135	0.004651924073673112	0.004651924073673112	54543.95952186135	0.0
389.47368421052636	47.89473684210526	54469.00015595181	0.004888342183782085	0.004888342183782085	54469.00015595181	0.0
389.47368421052636	42.68421052631579	54380.89606713759	0.005165558453085655	0.005165558453085655	54380.89606713759	0.0
389.47368421052636	37.473684210526315	54275.27760908866	0.005496942898533713	0.005496942898533713	54275.27760908866	0.0
389.47368421052636	32.26315789473684	54145.42135231289	0.005902968685602496	0.005902968685602496	54145.42135231289	0.0
389.47368421052636	27.052631578947366	53980.31668656903	0.006416964724290592	0.006416964724290592	53980.31668656903	0.0
389.47368421052636	21.842105263157894	53760.34843206823	0.007097854272250011	0.007097854272250011	53760.34843206823	0.0
389.47368421052636	16.63157894736842	53446.09291115245	0.00806284551340345	0.00806284551340345	53446.09291115245	0.0
389.47368421052636	11.421052631578947	52941.76775359782	0.009592362916612331	0.009592362916612331	52941.76775359782	0.0
389.47368421052636	6.2105263157894735	51915.49208719193	0.012631706063031623	0.012631706063031623	51915.49208719193	0.0
389.47368421052636	1.0	46600.5511303948	0.026771083703926994	0.026771083703926994	46600.5511303948	0.0
384.2105263157895	100.0	41653.31411163209	0.001861324500479409	0.001861324500479409	41653.31411163209	0.0
384.2105263157895	94.78947368421052	41635.39457193881	0.0019105645602445736	0.0019105645602445736	41635.39457193881	0.0
384.2105263157895	89.57894736842105	41615.94618197833	0.001963968070488562	0.001963968070488562	41615.94618197833	0.0
384.2105263157895	84.36842105263158	41594.73796937574	0.0020221592875793288	0.0020221592875793288	41594.73796937574	0.0
384.2105263157895	79.1578947368421	41571.486898614705	0.0020859022218848635	0.0020859022218848635	41571.486898614705	0.0
384.2105263157895	73.94736842105263	41545.84172724015	0.0021561436952898813	0.0021561436952898813	41545.84172724015	0.0
384.2105263157895	68.73684210526315	41517.3602850728	0.0022340738319527476	0.0022340738319527476	41517.3602850728	0.0
384.2105263157895	63.526315789473685	41485.47675361711	0.002321212999801728	0.002321212999801728	41485.47675361711	0.0
384.2105263157895	58.315789473684205	41449.45328676532	0.0024195400754510638	0.0024195400754510638	41449.45328676532	0.0
384.2105263157895	53.10526315789473	41408.30626275256	0.00253168748383717	0.00253168748383717	41408.30626275256	0.0
384.2105263157895	47.89473684210526	41360.689768938435	0.002661248477712069	0.002661248477712069	41360.689768938435	0.0
384.2105263157895	42.68421052631579	41304.703510183645	0.00281328209592747	0.00281328209592747	41304.703510183645	0.0
384.2105263157895	37.473684210526315	41237.55935481838	0.0029951864259174384	0.0029951864259174384	41237.55935481838	0.0
384.2105263157895	32.26315789473684	41154.9643040809	0.003218307272330958	0.003218307272330958	41154.9643040809	0.0
384.2105263157895	27.052631578947366	41049.88190429116	0.003501149665320962	0.003501149665320962	41049.88190429116	0.0
384.2105263157895	21.842105263157894	40909.76313640694	0.0038765083485200478	0.0038765083485200478	40909.76313640694	0.0
384.2105263157895	16.63157894736842	40709.34915723338	0.00440983114207724	0.00440983114207724	40709.34915723338	0.0
384.2105263157895	11.421052631578947	40387.13932967993	0.005258464364562332	0.005258464364562332	40387.13932967993	0.0
384.2105263157895	6.2105263157894735	39729.22698302981	0.006957418493929992	0.006957418493929992	39729.22698302981	0.0
384.2105263157895	1.0	36272.12412929581	0.015125353616327995	0.015125353616327995	36272.12412929581	0.0
378.9473684210526	100.0	31327.218583270103	0.000993081973389942	0.000993081973389942	31327.218583270103	0.0
378.9473684210526	94.78947368421052	31316.011179315858	0.00101946411080518	0.00101946411080518	31316.011179315858	0.0
378.9473684210526	89.57894736842105	31303.84625414555	0.0010480835607412616	0.0010480835607412616	31303.84625414555	0.0
378.9473684210526	84.36842105263158	31290.578980874958	0.0010792766135191553	0.0010792766135191553	31290.578980874958	0.0
378.9473684210526	79.1578947368421	31276.03185325882	0.0011134550146740926	0.0011134550146740926	31276.03185325882	0.0
378.9473684210526	73.94736842105263	31259.984542535	0.0011511292613393424	0.0011511292613393424	31259.984542535	0.0
378.9473684210526	68.73684210526315	31242.159618069923	0.0011929413501011773	0.0011929413501011773	31242.159618069923	0.0
378.9473684210526	63.526315789473685	31222.201977256165	0.001239711874953233	0.001239711874953233	31222.201977256165	0.0
378.9473684210526	58.315789473684205	31199.648421292717	0.0012925095610760693	0.0012925095610760693	31199.648421292717	0.0
378.9473684210526	53.10526315789473	31173.881260037975	0.0013527570835407507	0.0013527570835407507	31173.881260037975	0.0
378.9473684210526	47.89473684210526	31144.054980888373	0.0014223979349568072	0.0014223979349568072	31144.054980888373	0.0
378.9473684210526	42.68421052631579	31108.975293566986	0.0015041709318816892	0.0015041709318816892	31108.975293566986	0.0
378.9473684210526	37.473684210526315	31066.889044178977	0.0016020855243467631	0.0016020855243467631	31066.889044178977	0.0
378.9473684210526	32.26315789473684	31015.09520774519	0.0017222986636350498	0.0017222986636350498	31015.09520774519	0.0
378.9473684210526	27.052631578947366	30949.163385293145	0.0018748684879693915	0.0018748684879693915	30949.163385293145	0.0
378.9473684210526	21.842105263157894	30861.184815503264	0.0020776567993692156	0.0020776567993692156	30861.184815503264	0.0
378.9473684210526	16.63157894736842	30735.220414019917	0.002366409352898413	0.002366409352898413	30735.220414019917	0.0
378.9473684210526	11.421052631578947	30532.38901615851	0.0028274188703583825	0.0028274188703583825	30532.38901615851	0.0
378.9473684210526	6.2105263157894735	30117.012650146873	0.0037562588366142767	0.0037562588366142767	30117.012650146873	0.0
378.9473684210526	1.0	27906.49647676471	0.008349471309703708	0.008349471309703708	27906.49647676471	0.0
373.6842105263158	100.0	23361.899668011753	0.0005200031957849247	0.0005200031957849247	23361.899668011753	0.0
373.6842105263158	94.78947368421052	23354.989423499228	0.000533867193777562	0.000533867193777562	23354.989423499228	0.0
373.6842105263158	89.57894736842105	23347.48808788792	0.0005489098706784053	0.0005489098706784053	23347.48808788792	0.0
373.6842105263158	84.36842105263158	23339.30616844924	0.0005653087677810351	0.0005653087677810351	23339.30616844924	0.0
373.6842105263158	79.1578947368421	23330.333960860975	0.0005832813381409624	0.0005832813381409624	23330.333960860975	0.0
373.6842105263158	73.94736842105263	23320.435270603408	0.0006030972911464662	0.0006030972911464662	23320.435270603408	0.0
373.6842105263158	68.73684210526315	23309.438571998264	0.0006250959539771605	0.0006250959539771605	23309.438571998264	0.0
373.6842105263158	63.526315789473685	23297.12426910885	0.0006497112545676099	0.0006497112545676099	23297.12426910885	0.0
373.6842105263158	58.315789473684205	23283.205848594196	0.00067750862814872	0.00067750862814872	23283.205848594196	0.0
373.6842105263158	53.10526315789473	23267.301129726653	0.0007092412213761778	0.0007092412213761778	23267.301129726653	0.0
373.6842105263158	47.89473684210526	23248.88680635611	0.0007459385908395198	0.0007459385908395198	23248.88680635611	0.0
373.6842105263158	42.68421052631579	23227.223435510597	0.0007890527476038326	0.0007890527476038326	23227.223435510597	0.0
373.6842105263158	37.473684210526315	23201.225087852916	0.0008407112982514366	0.0008407112982514366	23201.225087852916	0.0
373.6842105263158	32.26315789473684	23169.21784652549	0.0009041850279791911	0.0009041850279791911	23169.21784652549	0.0
373.6842105263158	27.052631578947366	23128.454301717542	0.0009848244546958457	0.0009848244546958457	23128.454301717542	0.0
373.6842105263158	21.842105263157894	23074.02604838483	0.0010921479200197953	0.0010921479200197953	23074.02604838483	0.0
373.6842105263158	16.63157894736842	22996.030054441442	0.001245248897823102	0.001245248897823102	22996.030054441442	0.0
373.6842105263158	11.421052631578947	22870.27056225106	0.0014903814348960181	0.0014903814348960181	22870.27056225106	0.0
373.6842105263158	6.2105263157894735	22612.076590559427	0.001986963495370126	0.001986963495370126	22612.076590559427	0.0
373.6842105263158	1.0	21222.85801780527	0.004502446251693687	0.004502446251693687	21222.85801780527	0.0
368.42105263157896	100.0	17269.527947301405	0.00026704563821761227	0.00026704563821761227	17269.527947301405	0.0
368.42105263157896	94.78947368421052	17265.329683667478	0.00027418711634427515	0.00027418711634427515	17265.329683667478	0.0
368.42105263157896	89.57894736842105	17260.771943154195	0.0002819370349607703	0.0002819370349607703	17260.771943154195	0.0
368.42105263157896	84.36842105263158	17255.80025389628	0.00029038720551629677	0.00029038720551629677	17255.80025389628	0.0
368.42105263157896	79.1578947368421	17250.347832398886	0.0002996501121513411	0.0002996501121513411	17250.347832398886	0.0
368.42105263157896	73.94736842105263	17244.33175628656	0.00030986531534516295	0.00030986531534516295	17244.33175628656	0.0
368.42105263157896	68.73684210526315	17237.647574048788	0.0003212084618174135	0.0003212084618174135	17237.647574048788	0.0
368.42105263157896	63.526315789473685	17230.16153642871	0.000333904255704513	0.000333904255704513	17230.16153642871	0.0
368.42105263157896	58.315789473684205	17221.699100185873	0.0003482456303704945	0.0003482456303704945	17221.699100185873	0.0
368.42105263157896	53.10526315789473	17212.027386625494	0.0003646229616609129	0.0003646229616609129	17212.027386625494	0.0
368.42105263157896	47.89473684210526	17200.82743734248	0.0003835702011256375	0.0003835702011256375	17200.82743734248	0.0
368.42105263157896	42.68421052631579	17187.64841655822	0.00040584089305570803	0.00040584089305570803	17187.64841655822	0.0
368.42105263157896	37.473684210526315	17171.82799438885	0.0004325400519757793	0.0004325400519757793	17171.82799438885	0.0
368.42105263157896	32.26315789473684	17152.344767348914	0.00046536801188067404	0.00046536801188067404	17152.344767348914	0.0
368.42105263157896	27.052631578947366	17127.521393696366	0.0005071094715437469	0.0005071094715437469	17127.521393696366	0.0
368.42105263157896	21.842105263157894	17094.359138973366	0.0005627255976285453	0.0005627255976285453	17094.359138973366	0.0
368.42105263157896	16.63157894736842	17046.802236921827	0.0006421881651203135	0.0006421881651203135	17046.802236921827	0.0
368.42105263157896	11.421052631578947	16970.03460691287	0.0007697250723262991	0.0007697250723262991	16970.03460691287	0.0
368.42105263157896	6.2105263157894735	16812.083523171597	0.001029277825352415	0.001029277825352415	16812.083523171597	0.0
368.42105263157896	1.0	15954.151969085782	0.0023712348367375853	0.0023712348367375853	15954.151969085782	0.0
363.1578947368421	100.0	12650.298617459399	0.0001344011674095451	0.0001344011674095451	12650.298617459399	0.0
363.1578947368421	94.78947368421052	12647.786758807142	0.00013800461799096073	0.00013800461799096073	12647.786758807142	0.0
363.1578947368421	89.57894736842105	12645.059637461689	0.000141915625726467	0.000141915625726467	12645.059637461689	0.0
363.1578947368421	84.36842105263158	12642.084611083794	0.0001461806696037164	0.0001461806696037164	12642.084611083794	0.0
363.1578947368421	79.1578947368421	12638.821654822641	0.00015085670820414937	0.00015085670820414937	12638.821654822641	0.0
363.1578947368421	73.94736842105263	12635.221064972242	0.00015601443001984815	0.00015601443001984815	12635.221064972242	0.0
363.1578947368421	68.73684210526315	12631.22022428689	0.00016174282824966147	0.00016174282824966147	12631.22022428689	0.0
363.1578947368421	63.526315789473685	12626.738939185745	0.00016815578951167703	0.00016815578951167703	12626.738939185745	0.0
363.1578947368421	58.315789473684205	12621.672538181307	0.00017540183640067297	0.00017540183640067297	12621.672538181307	0.0
363.1578947368421	53.10526315789473	12615.881338725367	0.0001836789800562847	0.0001836789800562847	12615.881338725367	0.0
363.1578947368421	47.89473684210526	12609.173983219516	0.00019325818813678927	0.00019325818813678927	12609.173983219516	0.0
363.1578947368421	42.68421052631579	12601.279923393722	0.00020452207925105467	0.00020452207925105467	12601.279923393722	0.0
363.1578947368421	37.473684210526315	12591.801569223191	0.00021803210134726855	0.00021803210134726855	12591.801569223191	0.0
363.1578947368421	32.26315789473684	12580.125554324839	0.0002346528577325298	0.0002346528577325298	12580.125554324839	0.0
363.1578947368421	27.052631578947366	12565.24415147605	0.0002558017128251973	0.0002558017128251973	12565.24415147605	0.0
363.1578947368421	21.842105263157894	12545.35470307253	0.00028400694738382715	0.00028400694738382715	12545.35470307253	0.0
363.1578947368421	16.63157894736842	12516.813982367636	0.00032435883260110613	0.00032435883260110613	12516.813982367636	0.0
363.1578947368421	11.421052631578947	12470.698113825734	0.00038925555553884016	0.00038925555553884016	12470.698113825734	0.0
363.1578947368421	6.2105263157894735	12375.639279021956	0.000521841872168278	0.000521841872168278	12375.639279021956	0.0
363.1578947368421	1.0	11855.129981867882	0.001219300456013028	0.001219300456013028	11855.129981867882	0.0
357.89473684210526	100.0	9179.532875607998	6.623930071459538e-05	6.623930071459538e-05	9179.532875607998	0.0
357.89473684210526	94.78947368421052	9178.053720151353	6.801907196952801e-05	6.801907196952801e-05	9178.053720151353	0.0
357.89473684210526	89.57894736842105	9176.447711796402	6.99509758795126e-05	6.99509758795126e-05	9176.447711796402	0.0
357.89473684210526	84.36842105263158	9174.695603032409	7.205803211561405e-05	7.205803211561405e-05	9174.695603032409	0.0
357.89473684210526	79.1578947368421	9172.773790903775	7.436845646127014e-05	7.436845646127014e-05	9172.773790903775	0.0
357.89473684210526	73.94736842105263	9170.65296155525	7.691727413208679e-05	7.691727413208679e-05	9170.65296155525	0.0
357.89473684210526	68.73684210526315	9168.296180636818	7.974859118228726e-05	7.974859118228726e-05	9168.296180636818	0.0
357.89473684210526	63.526315789473685	9165.656140195377	8.291886689770188e-05	8.291886689770188e-05	9165.656140195377	0.0
357.89473684210526	58.315789473684205	9162.671082994717	8.650175435643256e-05	8.650175435643256e-05	9162.671082994717	0.0
357.89473684210526	53.10526315789473	9159.258581019767	9.059548289333501e-05	9.059548289333501e-05	9159.258581019767	0.0
357.89473684210526	47.89473684210526	9155.30569058694	9.533452824493608e-05	9.533452824493608e-05	9155.30569058694	0.0
357.89473684210526	42.68421052631579	9150.65269233809	0.00010090886471876276	0.00010090886471876276	9150.65269233809	0.0
357.89473684210526	37.473684210526315	9145.064805952241	0.00010759741005633376	0.00010759741005633376	9145.064805952241	0.0
357.89473684210526	32.26315789473684	9138.179719909733	0.00011582996681667989	0.00011582996681667989	9138.179719909733	0.0
357.89473684210526	27.052631578947366	9129.401946851938	0.00012631169157171875	0.00012631169157171875	9129.401946851938	0.0
357.89473684210526	21.842105263157894	9117.665733859334	0.00014030174016935946	0.00014030174016935946	9117.665733859334	0.0
357.89473684210526	16.63157894736842	9100.815732653775	0.0001603387636070847	0.0001603387636070847	9100.815732653775	0.0
357.89473684210526	11.421052631578947	9073.567384802695	0.00019261885616522151	0.00019261885616522151	9073.567384802695	0.0
357.89473684210526	6.2105263157894735	9017.31314779229	0.0002587832911841116	0.0002587832911841116	9017.31314779229	0.0
357.89473684210526	1.0	8707.169294463725	0.0006119273740730891	0.0006119273740730891	8707.169294463725	0.0
352.63157894736844	100.0	6595.994189034779	3.194160972424194e-05	3.194160972424194e-05	6595.994189034779	0.0
352.63157894736844	94.78947368421052	6595.1374449490295	3.280138046770183e-05	3.280138046770183e-05	6595.1374449490295	0.0
352.63157894736844	89.57894736842105	6594.207181928988	3.3734735146378525e-05	3.3734735146378525e-05	6594.207181928988	0.0
352.63157894736844	84.36842105263158	6593.192239259357	3.4752819630832574e-05	3.4752819630832574e-05	6593.192239259357	0.0
352.63157894736844	79.1578947368421	6592.078929566985	3.586929806255298e-05	3.586929806255298e-05	6592.078929566985	0.0
352.63157894736844	73.94736842105263	6590.850252168896	3.710113543175663e-05	3.710113543175663e-05	6590.850252168896	0.0
352.63157894736844	68.73684210526315	6589.484784688754	3.8469699646159435e-05	3.8469699646159435e-05	6589.484784688754	0.0
352.63157894736844	63.526315789473685	6587.955084866279	4.000234970193024e-05	4.000234970193024e-05	6587.955084866279	0.0
352.63157894736844	58.315789473684205	6586.2253242660445	4.173478563422052e-05	4.173478563422052e-05	6586.2253242660445	0.0
352.63157894736844	53.10526315789473	6584.247675564978	4.371463370354056e-05	4.371463370354056e-05	6584.247675564978	0.0
352.63157894736844	47.89473684210526	6581.956594747823	4.600711601183999e-05	4.600711601183999e-05	6581.956594747823	0.0
352.63157894736844	42.68421052631579	6579.259375481263	4.8704407764349236e-05	4.8704407764349236e-05	6579.259375481263	0.0
352.63157894736844	37.473684210526315	6576.019713828349	5.1941901064367356e-05	5.1941901064367356e-05	6576.019713828349	0.0
352.63157894736844	32.26315789473684	6572.027211319384	5.5928344588953994e-05	5.5928344588953994e-05	6572.027211319384	0.0
352.63157894736844	27.052631578947366	6566.935950076343	6.1006453323276085e-05	6.1006453323276085e-05	6566.935950076343	0.0
352.63157894736844	21.842105263157894	6560.126580554486	6.778872076465366e-05	6.778872076465366e-05	6560.126580554486	0.0
352.63157894736844	16.63157894736842	6550.345852648079	7.751146593957772e-05	7.751146593957772e-05	6550.345852648079	0.0
352.63157894736844	11.421052631578947	6534.518491598492	9.319736754879695e-05	9.319736754879695e-05	6534.518491598492	0.0
352.63157894736844	6.2105263157894735	6501.800430914197	0.00012543609715981734	0.00012543609715981734	6501.800430914197	0.0
352.63157894736844	1.0	6320.37590647868	0.00029960593730579785	0.00029960593730579785	6320.37590647868	0.0
347.36842105263156	100.0	4691.464706517783	1.5056847635502477e-05	1.5056847635502477e-05	4691.464706517783	0.0
347.36842105263156	94.78947368421052	4690.976938743576	1.5462733310224344e-05	1.5462733310224344e-05	4690.976938743576	0.0
347.36842105263156	89.57894736842105	4690.447293707218	1.590339283114137e-05	1.590339283114137e-05	4690.447293707218	0.0
347.36842105263156	84.36842105263158	4689.869411474387	1.638409800621927e-05	1.638409800621927e-05	4689.869411474387	0.0
347.36842105263156	79.1578947368421	4689.235491753751	1.6911312671091283e-05	1.6911312671091283e-05	4689.235491753751	0.0
347.36842105263156	73.94736842105263	4688.5358452973915	1.7493063393848303e-05	1.7493063393848303e-05	4688.5358452973915	0.0
347.36842105263156	68.73684210526315	4687.758261767297	1.813946162792559e-05	1.813946162792559e-05	4687.758261767297	0.0
347.36842105263156	63.526315789473685	4686.887098156525	1.886345634601536e-05	1.886345634601536e-05	4686.887098156525	0.0
347.36842105263156	58.315789473684205	4685.901928937501	1.9681947959536843e-05	1.9681947959536843e-05	4685.901928937501	0.0
347.36842105263156	53.10526315789473	4684.77548491095	2.061748823919353e-05	2.061748823919353e-05	4684.77548491095	0.0
347.36842105263156	47.89473684210526	4683.470390543991	2.1700969425423622e-05	2.1700969425423622e-05	4683.470390543991	0.0
347.36842105263156	42.68421052631579	4681.933773215085	2.2976064016650892e-05	2.2976064016650892e-05	4681.933773215085	0.0
347.36842105263156	37.473684210526315	4680.087881446003	2.4506944817088196e-05	2.4506944817088196e-05	4680.087881446003	0.0
347.36842105263156	32.26315789473684	4677.812672101535	2.6392598767381557e-05	2.6392598767381557e-05	4677.812672101535	0.0
347.36842105263156	27.052631578947366	4674.910728373443	2.8795629197144847e-05	2.8795629197144847e-05	4674.910728373443	0.0
347.36842105263156	21.842105263157894	4671.028463845994	3.2006844866391316e-05	3.2006844866391316e-05	4671.028463845994	0.0
347.36842105263156	16.63157894736842	4665.450068387476	3.661380893327336e-05	3.661380893327336e-05	4665.450068387476	0.0
347.36842105263156	11.421052631578947	4656.417864671203	4.405509803267655e-05	4.405509803267655e-05	4656.417864671203	0.0
347.36842105263156	6.2105263157894735	4637.726451524631	5.9383361498257256e-05	5.9383361498257256e-05	4637.726451524631	0.0
347.36842105263156	1.0	4533.5814239987685	0.00014303201159670357	0.00014303201159670357	4533.5814239987685	0.0
342.10526315789474	100.0	3301.5761122339227	6.9315170662311726e-06	6.9315170662311726e-06	3301.5761122339227	0.0
342.10526315789474	94.78947368421052	3301.303349477885	7.118597187430285e-06	7.118597187430285e-06	3301.303349477885	0.0
342.10526315789474	89.57894736842105	3301.007159043853	7.3217188314578865e-06	7.3217188314578865e-06	3301.007159043853	0.0
342.10526315789474	84.36842105263158	3300.683981724542	7.543315666909279e-06	7.543315666909279e-06	3300.683981724542	0.0
342.10526315789474	79.1578947368421	3300.3294519965934	7.786372000436924e-06	7.786372000436924e-06	3300.3294519965934	0.0
342.10526315789474	73.94736842105263	3299.938146820476	8.054594120545734e-06	8.054594120545734e-06	3299.938146820476	0.0
342.10526315789474	68.73684210526315	3299.5032316392135	8.352651682687098e-06	8.352651682687098e-06	3299.5032316392135	0.0
342.10526315789474	63.526315789473685	3299.0159498393255	8.68652570723106e-06	8.68652570723106e-06	3299.0159498393255	0.0
342.10526315789474	58.315789473684205	3298.4648666776043	9.06402373209517e-06	9.06402373209517e-06	3298.4648666776043	0.0
342.10526315789474	53.10526315789473	3297.834714669471	9.495566153611e-06	9.495566153611e-06	3297.834714669471	0.0
342.10526315789474	47.89473684210526	3297.1045656869173	9.995430467019984e-06	9.995430467019984e-06	3297.1045656869173	0.0
342.10526315789474	42.68421052631579	3296.244810358403	1.0583806154489245e-05	1.0583806154489245e-05	3296.244810358403	0.0
342.10526315789474	37.473684210526315	3295.2119003008816	1.1290369039137643e-05	1.1290369039137643e-05	3295.2119003008816	0.0
342.10526315789474	32.26315789473684	3293.938587620075	1.216091128464414e-05	1.216091128464414e-05	3293.938587620075	0.0
342.10526315789474	27.052631578947366	3292.3142554064534	1.3270688995409359e-05	1.3270688995409359e-05	3292.3142554064534	0.0
342.10526315789474	21.842105263157894	3290.1407255677814	1.4754373226408097e-05	1.4754373226408097e-05	3290.1407255677814	0.0
342.10526315789474	16.63157894736842	3287.016648075915	1.6884274734317168e-05	1.6884274734317168e-05	3287.016648075915	0.0
342.10526315789474	11.421052631578947	3281.9559516589534	2.032789178912665e-05	2.032789178912665e-05	3281.9559516589534	0.0
342.10526315789474	6.2105263157894735	3271.473894202118	2.743451252936798e-05	2.743451252936798e-05	3271.473894202118	0.0
342.10526315789474	1.0	3212.8367224209414	6.653943665005644e-05	6.653943665005644e-05	3212.8367224209414	0.0
336.8421052631579	100.0	2297.8505270406927	3.1130883222127e-06	3.1130883222127e-06	2297.8505270406927	0.0
336.8421052631579	94.78947368421052	2297.7008241370727	3.1971936648634543e-06	3.1971936648634543e-06	2297.7008241370727	0.0
336.8421052631579	89.57894736842105	2297.538258864685	3.2885157777703603e-06	3.2885157777703603e-06	2297.538258864685	0.0
336.8421052631579	84.36842105263158	2297.3608765800454	3.388150157536039e-06	3.388150157536039e-06	2297.3608765800454	0.0
336.8421052631579	79.1578947368421	2297.1662797151353	3.497440295694564e-06	3.497440295694564e-06	2297.1662797151353	0.0
336.8421052631579	73.94736842105263	2296.9514897557415	3.61805488584447e-06	3.61805488584447e-06	2296.9514897557415	0.0
336.8421052631579	68.73684210526315	2296.712752722932	3.752096606076162e-06	3.752096606076162e-06	2296.712752722932	0.0
336.8421052631579	63.526315789473685	2296.445258618809	3.9022589711141074e-06	3.9022589711141074e-06	2296.445258618809	0.0
336.8421052631579	58.315789473684205	2296.142725911236	4.0720585645366805e-06	4.0720585645366805e-06	2296.142725911236	0.0
