Output Dollar Year (User Input),Size (kt-CO2/y),Distance (mi),Geographical Scale,Location,Transport Mode,Container Type,Rail Transit Time Method,Rail Transit Time (h),Truck Long Haul Solution,Electricity Source,Grid Decarbonization Pathway,Grid Net Zero Year,GHG accounting,Fuel Economy Pathway,Negotiated Rail 'Base Rate' Reduction,Water content (ppm-mol),CO2 Pressure (bar),Operating Period (y),Construction Period (y),Construction Start Year,FINEX Parameters,IRR,Depreciation Period (y),Capitalization (% equity),Cost of equity (IRROE),Cost of debt (interest rate),Project Contingency Factor,Total ($/t-CO2 gross),CAPEX ($/t-CO2 gross),OPEX ($/t-CO2 gross),FINEX ($/t-CO2 gross)
2022,3.1871597222222223,500.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1327.7086732852547,170.15988065923145,711.2885877925787,446.2602048334446
2022,3.1871597222222223,600.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1494.0543360089214,182.38437261906026,836.2256328029916,475.4443305868695
2022,3.1871597222222223,700.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1507.2741077334626,182.38437261906026,849.4375323410806,475.45220277332174
2022,3.1871597222222223,800.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1526.9544785654534,184.17324111047617,862.6494318791698,480.1318055758075
2022,3.1871597222222223,900.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1693.4307628482618,196.39773307030498,987.5864768895831,509.4465528883736
2022,3.1871597222222223,1000.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1713.183635129477,198.1866015617209,1000.7983764276721,514.1986571400837
2022,3.5855546875,10.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,975.7857672160835,136.4010378725179,479.1986592222334,360.1860701213322
2022,3.5855546875,20.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,977.1070984954484,136.4010378725179,480.5198491760422,360.18621144688825
2022,3.5855546875,30.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,978.4284223050914,136.4010378725179,481.8410391298512,360.1863453027223
2022,3.5855546875,40.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,979.7497389020714,136.4010378725179,483.16222908366007,360.1864719458936
2022,3.5855546875,50.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,981.0710485402108,136.4010378725179,484.48341903746893,360.18659163022386
2022,3.5855546875,60.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,982.3923514744409,136.4010378725179,485.80460899127786,360.186704610645
2022,3.5855546875,70.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,983.7136479425415,136.4010378725179,487.12579894508684,360.1868111249367
2022,3.5855546875,80.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,985.0349381927828,136.4010378725179,488.44698889889565,360.1869114213692
2022,3.5855546875,90.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,986.3562224614479,136.4010378725179,489.7681788527047,360.18700573622533
2022,3.5855546875,100.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,987.6827347522634,136.4010378725179,491.08936880651356,360.19232807323186
2022,3.5855546875,200.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1006.5419486983449,137.99114319822093,504.3012683446026,364.24953715552124
2022,3.5855546875,300.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1155.8750494603075,148.85735827362433,616.9954523598251,390.02223882685826
2022,3.5855546875,400.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1175.2867509636442,150.44746359932734,630.207351897914,394.6319354664028
2022,3.5855546875,500.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1194.2096177350786,152.03756892503034,643.419251436003,398.7527973740451
2022,3.5855546875,600.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1343.7162826743677,162.90378400043375,756.1134354512255,424.69906322270856
2022,3.5855546875,700.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1362.697715902775,164.49388932613675,769.3253349893147,428.8784915873236
2022,3.5855546875,800.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1381.6788449672433,166.0839946518398,782.5372345274038,433.05761578799957
2022,3.5855546875,900.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1530.7551573935793,176.95020972724322,895.2314185426262,458.57352912371
2022,3.5855546875,1000.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1549.7826342317605,178.5403150529462,908.4433180807154,462.79900109809915
2022,3.9839496527777776,10.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,883.9376233782758,123.41739263447053,434.6233054992191,325.8969252445862
2022,3.9839496527777776,20.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,885.2641675974994,123.41739263447056,435.944495453028,325.9022795100008
2022,3.9839496527777776,30.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,886.5840885343487,123.41739263447053,437.2656854068369,325.9010104930412
2022,3.9839496527777776,40.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,887.9011514783097,123.41739263447053,438.58687536064576,325.8968834831935
2022,3.9839496527777776,50.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,889.2222248990212,123.41739263447056,439.90806531445463,325.8967669500959
2022,3.9839496527777776,60.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,890.5493418703755,123.41739263447053,441.2292552682636,325.9026939676413
2022,3.9839496527777776,70.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,891.8639325424916,123.41739263447053,442.5504452220724,325.89609468594864
2022,3.9839496527777776,80.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,893.1839345831654,123.41739263447056,443.8716351758814,325.89490677281344
2022,3.9839496527777776,90.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,894.511300985893,123.41739263447056,445.19282512969033,325.9010832217319
2022,3.9839496527777776,100.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,900.920573074253,124.84848742760327,446.5140150834992,329.5580705631504
2022,3.9839496527777776,200.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,919.2219581227292,126.27958222073597,459.72591462158834,333.21646128040476
2022,3.9839496527777776,300.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1055.1389078132831,136.05917578859905,562.6258098406581,356.453922184026
2022,3.9839496527777776,400.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1073.9447508000685,137.49027058173175,575.8377093787471,360.6167708395896
2022,3.9839496527777776,500.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1092.3070568478752,138.92136537486445,589.0496089168362,364.3360825561745
2022,3.9839496527777776,600.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1228.378109804731,148.7009589427275,691.9495041359062,387.72764672609736
2022,3.9839496527777776,700.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1246.7880013857111,150.13205373586024,705.1614036739952,391.49454397585566
2022,3.9839496527777776,800.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1265.2048192913905,151.56314852899294,718.3733032120842,395.2683675503133
2022,3.9839496527777776,900.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1400.8783516422588,161.34274209685603,821.2731984311541,418.2624111142486
2022,3.9839496527777776,1000.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1419.337610793541,162.77383688998876,834.4850979692433,422.07867593430916
2022,4.382344618055556,10.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,808.5972081972006,112.75698923308816,398.0964301431918,297.74378882092054
2022,4.382344618055556,20.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,809.9220013563552,112.75698923308816,399.4176200970006,297.7473920262664
2022,4.382344618055556,30.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,811.2445386710216,112.75698923308816,400.7388100508096,297.74873938712375
2022,4.382344618055556,40.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,812.5604781587472,112.75698923308816,402.0600000046185,297.7434889210405
2022,4.382344618055556,50.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,813.8806875112405,112.75698923308818,403.3811899584274,297.74250831972483
2022,4.382344618055556,60.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,815.2061916079597,112.75698923308816,404.70237991223627,297.7468224626352
2022,4.382344618055556,70.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,816.5276619003942,112.75698923308816,406.02356986604525,297.7471028012608
2022,4.382344618055556,80.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,817.8491162295384,112.75698923308816,407.3447598198541,297.7473671765961
2022,4.382344618055556,90.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,823.797760802167,114.05798449957246,408.665949773663,301.0738265289314
2022,4.382344618055556,100.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,825.1191487661138,114.05798449957246,409.98713972747197,301.0740245390694
2022,4.382344618055556,200.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,842.9608572160953,115.35897976605673,423.199039265561,304.40283818447745
2022,4.382344618055556,300.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,967.8659151593284,124.24951937320496,518.0854254695969,325.5309703165266
2022,4.382344618055556,400.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,986.1602463214338,125.5505146396893,531.2973250076858,329.31240667405865
2022,4.382344618055556,500.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1004.0592710406298,126.85150990617358,544.5092245457749,332.69853658868135
2022,4.382344618055556,600.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1129.1101433813024,135.74204951332183,639.3956107498109,353.9724831181697
2022,4.382344618055556,700.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1151.3280774431435,138.3440400462904,652.6075102878999,360.37652710895316
2022,4.382344618055556,800.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1169.2773939790084,139.64503531277467,665.8194098259889,363.8129488402446
2022,4.382344618055556,900.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1294.4409799665734,148.5355749199229,760.7057960300249,385.19960901662563
2022,4.382344618055556,1000.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1312.4363796844618,149.83657018640722,773.917695568114,388.68211392994044
2022,4.780739583333333,10.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,745.6650901008585,103.84425049126143,367.6137634854903,274.2070761241067
2022,4.780739583333333,20.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,746.9901766513796,103.84425049126142,368.93495343929925,274.2109727208189
2022,4.780739583333333,30.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,748.311328915587,103.84425049126143,370.2561433931082,274.2109350312173
2022,4.780739583333333,40.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,749.6271174790477,103.84425049126142,371.5773333469171,274.20553364086913
2022,4.780739583333333,50.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,750.9530077549208,103.8442504912614,372.8985233007259,274.2102339629335
2022,4.780739583333333,60.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,752.2700874181903,103.84425049126142,374.2197132545349,274.206123672394
2022,4.780739583333333,70.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,753.5906546043052,103.84425049126142,375.54090320834376,274.2055009047001
2022,4.780739583333333,80.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,759.1584166403392,105.03682948553869,376.86209316215263,277.2594939926477
2022,4.780739583333333,90.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,760.4795230039238,105.03682948553869,378.18328311596156,277.25941040242355
2022,4.780739583333333,100.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,761.796094199448,105.03682948553869,379.5044730697704,277.25479164413883
2022,4.780739583333333,200.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,779.2633546167613,106.22940847981596,392.7163726078596,280.31757352908573
2022,4.780739583333333,300.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,894.9851880573059,114.37906978636849,480.92483463270054,299.68128363823683
2022,4.780739583333333,400.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,917.1590119464313,116.76422777492303,494.1367341707895,306.2580500007187
2022,4.780739583333333,500.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,934.6814939920117,117.95680676920028,507.3486337088787,309.37605351393285
2022,4.780739583333333,600.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1050.5637859808467,126.10646807575284,595.5570957337196,328.90022217137414
2022,4.780739583333333,700.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1067.696782422794,127.29904707003011,608.7689952718088,331.62874008095525
2022,4.780739583333333,800.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1089.6089633981733,129.68420505858464,621.9808948098978,337.9438635296909
2022,4.780739583333333,900.0,State,California,Truck,Tanker,NA,NA,Intermediate Storage,Grid,Linear Reduction,2045.0,CO2 only,Historical Trends,0.1,0.0,15.0,30.0,1.0,2024.0,Calculated,0.0982,10.0,0.45,0.1077,0.0391,0.11196650454679086,1205.6010428902541,137.8338663651372,710.1893568347388,357.57781969037825
